drive name,time,left_enc,right_enc,euler_x,euler_y,euler_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
sample_drive_3,2020-03-01 01:47:42.676746,1555,1238,227.5,0.9375,85.9375,29.5,-32.875,19.5,0.0,8.86,0.23,10.25,4.0625,-2.125
sample_drive_3,2020-03-01 01:47:42.789373,1588,1271,228.3125,0.9375,86.0,28.6875,-33.1875,20.25,0.06,10.99,0.54,5.0,-1.25,-3.25
sample_drive_3,2020-03-01 01:47:42.903959,1623,1306,228.8125,0.9375,85.875,29.0625,-32.1875,20.25,1.03,8.68,-0.33,0.25,-3.375,-1.1875
sample_drive_3,2020-03-01 01:47:43.018105,1657,1340,228.8125,1.0,85.75,29.0625,-34.0,21.75,0.3,7.94,-0.19,-7.0,-1.125,0.0
sample_drive_3,2020-03-01 01:47:43.130430,1691,1374,228.625,1.0625,85.625,28.375,-34.375,22.25,-0.19,10.87,0.89,-3.75,2.5,-1.0
sample_drive_3,2020-03-01 01:47:43.245120,1725,1408,228.625,0.9375,85.5,28.0,-36.1875,22.6875,0.15,7.52,0.01,-5.0625,-1.75,1.375
sample_drive_3,2020-03-01 01:47:43.357718,1759,1442,228.875,0.75,85.625,28.0,-38.0625,21.875,0.76,12.07,0.62,-1.1875,-0.25,-1.125
sample_drive_3,2020-03-01 01:47:43.471021,1793,1476,229.0,0.625,85.625,28.0,-40.1875,22.6875,1.06,12.54,0.05,-4.9375,-0.9375,-3.1875
sample_drive_3,2020-03-01 01:47:43.582776,1827,1509,229.1875,0.3125,85.625,28.0,-43.1875,22.6875,-0.16,10.53,0.48,4.6875,3.1875,-4.8125
sample_drive_3,2020-03-01 01:47:43.694095,1860,1542,228.9375,0.375,85.625,29.0625,-45.0,19.875,0.0,7.48,0.63,-3.8125,1.875,2.8125
sample_drive_3,2020-03-01 01:47:43.810977,1878,1565,229.0,0.3125,85.9375,29.0625,-46.5,19.875,1.08,10.13,-2.4,2.5625,-1.9375,-5.0
sample_drive_3,2020-03-01 01:47:43.922102,1855,1588,222.3125,0.4375,85.9375,28.6875,-47.0625,19.1875,1.33,9.95,-0.41,7.625,128.625,9.125
sample_drive_3,2020-03-01 01:47:44.038776,1818,1623,204.6875,0.625,86.5,25.375,-47.875,27.25,-1.08,7.01,-0.64,4.3125,177.25,21.5
sample_drive_3,2020-03-01 01:47:44.154225,1781,1658,183.75,1.0625,86.875,17.1875,-46.6875,36.5625,1.24,9.32,0.35,-0.875,165.9375,11.0625
sample_drive_3,2020-03-01 01:47:44.264757,1748,1692,165.25,1.4375,87.125,5.5625,-44.875,40.375,0.85,11.49,-0.18,16.8125,160.75,21.6875
sample_drive_3,2020-03-01 01:47:44.374756,1721,1714,148.3125,1.9375,87.375,-6.5625,-42.875,39.6875,-2.25,5.43,1.43,-7.4375,139.25,14.875
sample_drive_3,2020-03-01 01:47:44.485018,1733,1731,143.375,2.0,87.375,-21.5,-39.6875,34.6875,0.28,10.06,2.56,3.1875,-3.875,-2.3125
sample_drive_3,2020-03-01 01:47:44.598034,1768,1764,144.1875,1.9375,87.5,-21.0625,-40.375,36.6875,0.94,8.4,1.3,6.125,-13.25,-1.4375
sample_drive_3,2020-03-01 01:47:44.709142,1803,1798,144.3125,1.8125,87.625,-20.25,-42.25,41.25,0.03,8.56,0.91,0.4375,-1.4375,1.6875
sample_drive_3,2020-03-01 01:47:44.819447,1837,1832,144.5625,1.9375,87.625,-20.0625,-45.5625,44.375,0.26,7.88,0.33,-4.0625,-4.4375,-0.4375
sample_drive_3,2020-03-01 01:47:44.932330,1870,1865,144.5,1.875,87.5,-19.875,-48.875,49.25,0.58,7.88,1.35,-5.375,4.9375,4.375
sample_drive_3,2020-03-01 01:47:45.048282,1905,1900,144.6875,1.75,87.5625,-21.5625,-51.875,53.0625,0.32,9.52,0.62,-0.75,5.9375,-3.5625
sample_drive_3,2020-03-01 01:47:45.168071,1941,1936,143.75,2.0625,87.6875,-23.0,-54.375,53.6875,0.76,8.12,0.45,2.4375,0.4375,6.125
sample_drive_3,2020-03-01 01:47:45.279967,1975,1970,143.625,2.3125,87.9375,-25.75,-58.875,58.5,0.51,7.46,0.34,-2.3125,-11.3125,-0.875
sample_drive_3,2020-03-01 01:47:45.390956,2008,2003,143.9375,2.25,88.0,-26.5,-62.5,60.375,-0.56,7.77,0.13,-4.875,-8.375,0.0625
sample_drive_3,2020-03-01 01:47:45.502258,2042,2036,144.3125,2.375,87.875,-27.1875,-65.875,63.5,0.15,9.94,0.93,0.4375,-4.1875,-0.5625
sample_drive_3,2020-03-01 01:47:45.614565,2075,2070,144.125,2.1875,88.0625,-27.875,-70.25,63.75,0.48,10.22,0.08,-6.875,-0.5,0.1875
sample_drive_3,2020-03-01 01:47:45.724118,2107,2103,144.375,2.125,88.1875,-30.5,-72.875,64.5625,0.35,10.32,-0.13,-6.0,-5.5625,1.375
sample_drive_3,2020-03-01 01:47:45.834045,2141,2135,144.625,1.9375,88.25,-30.875,-79.5,67.5625,0.48,8.79,-0.03,4.75,4.75,-0.6875
sample_drive_3,2020-03-01 01:47:45.948001,2175,2170,144.5,2.0,88.3125,-32.6875,-82.75,70.25,0.73,10.1,0.46,-0.75,-7.125,-3.6875
sample_drive_3,2020-03-01 01:47:46.063423,2210,2204,144.5625,1.9375,88.3125,-33.375,-86.0625,70.6875,0.49,8.33,0.05,-2.5,-1.1875,-1.0625
sample_drive_3,2020-03-01 01:47:46.177706,2244,2238,144.6875,1.8125,88.0625,-35.5625,-90.0625,72.5625,0.18,9.85,0.66,5.25,4.875,2.0625
sample_drive_3,2020-03-01 01:47:46.291956,2277,2273,144.625,1.6875,88.1875,-37.75,-95.875,73.6875,0.29,7.86,0.22,-0.625,1.375,-1.5
sample_drive_3,2020-03-01 01:47:46.408262,2313,2308,144.625,2.0,87.9375,-38.5625,-99.0625,74.0625,0.25,10.03,0.04,-1.0,-5.125,3.0
sample_drive_3,2020-03-01 01:47:46.520784,2347,2341,145.125,2.125,88.0,-40.0,-103.875,74.875,0.2,11.89,0.24,7.875,1.875,1.0
sample_drive_3,2020-03-01 01:47:46.630072,2380,2374,145.125,2.125,87.9375,-41.875,-110.0625,77.25,0.61,9.71,-0.05,-0.5625,-4.0625,0.0625
sample_drive_3,2020-03-01 01:47:46.741558,2413,2408,145.125,2.125,87.875,-41.0625,-114.5,77.25,0.0,9.01,0.24,-1.5625,-2.875,-0.875
sample_drive_3,2020-03-01 01:47:46.852092,2447,2441,145.5625,1.9375,87.875,-41.5,-119.6875,77.1875,-0.57,8.78,0.21,3.9375,7.375,-2.375
sample_drive_3,2020-03-01 01:47:46.964086,2480,2475,145.1875,1.875,87.875,-42.25,-124.0,78.0625,0.24,8.85,0.55,3.0625,2.25,-0.625
sample_drive_3,2020-03-01 01:47:47.074452,2513,2508,145.125,1.875,87.9375,-43.1875,-128.375,76.875,0.25,9.48,0.04,-0.25,2.1875,0.5
sample_drive_3,2020-03-01 01:47:47.186314,2547,2541,144.9375,1.8125,88.0625,-44.25,-134.25,76.5,0.54,7.77,0.19,-7.5625,1.75,0.0
sample_drive_3,2020-03-01 01:47:47.301371,2578,2570,145.0,1.8125,88.0,-44.0,-139.0625,75.75,0.43,9.84,-0.31,2.125,-6.75,-4.875
sample_drive_3,2020-03-01 01:47:47.415753,2584,2575,145.4375,1.75,87.9375,-43.5625,-141.5,76.0625,0.07,9.09,0.61,-2.9375,0.5,-0.6875
sample_drive_3,2020-03-01 01:47:47.529700,2584,2575,145.5,1.75,87.875,-44.6875,-142.6875,74.0625,0.14,9.41,0.29,0.125,0.375,-0.0625
sample_drive_3,2020-03-01 01:47:47.643876,2584,2575,145.5,1.75,87.875,-43.1875,-140.375,73.75,0.3,9.39,0.3,0.0,-0.0625,0.0
sample_drive_3,2020-03-01 01:47:47.757717,2584,2575,145.5,1.75,87.875,-44.0,-141.875,74.875,0.28,9.4,0.34,-0.0625,-0.0625,-0.125
sample_drive_3,2020-03-01 01:47:47.871138,2584,2575,145.5,1.75,87.875,-44.0,-142.6875,76.5,0.26,9.36,0.34,0.125,0.125,-0.0625
sample_drive_3,2020-03-01 01:47:47.985040,2584,2575,145.5,1.75,87.875,-44.0,-141.875,74.875,0.23,9.36,0.34,-0.0625,-0.125,-0.0625
sample_drive_3,2020-03-01 01:47:48.098610,2584,2575,145.5,1.75,87.875,-44.0,-142.5625,74.875,0.24,9.35,0.31,-0.125,-0.0625,-0.125
sample_drive_3,2020-03-01 01:47:48.214310,2584,2575,145.5,1.75,87.875,-44.25,-141.875,74.875,0.24,9.39,0.29,-0.25,-0.3125,0.0
sample_drive_3,2020-03-01 01:47:48.327318,2584,2575,145.5,1.75,87.875,-43.5625,-142.6875,75.6875,0.25,9.39,0.33,0.0625,-0.125,0.0625
